# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.9017e-02 7.6892e+02 4.6310e+02 2.6445e+03 6.1601e+02 1.2266e+03 1.4649e+02
8.9841e-02 7.7308e+02 4.6785e+02 2.6772e+03 6.2047e+02 1.2311e+03 1.4292e+02
9.0673e-02 7.7718e+02 4.7255e+02 2.7114e+03 6.2485e+02 1.2355e+03 1.3938e+02
9.1513e-02 7.8122e+02 4.7709e+02 2.7451e+03 6.2916e+02 1.2397e+03 1.3584e+02
9.2360e-02 7.8520e+02 4.8159e+02 2.7783e+03 6.3339e+02 1.2440e+03 1.3232e+02
9.3215e-02 7.8913e+02 4.8594e+02 2.8130e+03 6.3754e+02 1.2481e+03 1.2881e+02
9.4078e-02 7.9301e+02 4.9022e+02 2.8452e+03 6.4161e+02 1.2522e+03 1.2529e+02
9.4949e-02 7.9684e+02 4.9438e+02 2.8805e+03 6.4561e+02 1.2561e+03 1.2178e+02
9.5828e-02 8.0062e+02 4.9844e+02 2.9123e+03 6.4953e+02 1.2601e+03 1.1826e+02
9.6715e-02 8.0436e+02 5.0241e+02 2.9473e+03 6.5338e+02 1.2639e+03 1.1472e+02
9.7610e-02 8.0806e+02 5.0625e+02 2.9796e+03 6.5716e+02 1.2677e+03 1.1117e+02
9.8514e-02 8.1171e+02 5.1005e+02 3.0136e+03 6.6087e+02 1.2714e+03 1.0760e+02
9.9426e-02 8.1534e+02 5.1369e+02 3.0469e+03 6.6452e+02 1.2750e+03 1.0400e+02
1.0035e-01 8.1893e+02 5.1731e+02 3.0795e+03 6.6811e+02 1.2786e+03 1.0037e+02
1.0128e-01 8.2248e+02 5.2079e+02 3.1139e+03 6.7164e+02 1.2821e+03 9.6699e+01
1.0221e-01 8.2601e+02 5.2425e+02 3.1453e+03 6.7513e+02 1.2855e+03 9.2988e+01
1.0316e-01 8.2950e+02 5.2762e+02 3.1804e+03 6.7856e+02 1.2889e+03 8.9237e+01
1.0411e-01 8.3297e+02 5.3092e+02 3.2114e+03 6.8195e+02 1.2922e+03 8.5434e+01
1.0508e-01 8.3642e+02 5.3421e+02 3.2463e+03 6.8531e+02 1.2954e+03 8.1583e+01
1.0605e-01 8.3984e+02 5.3741e+02 3.2779e+03 6.8863e+02 1.2986e+03 7.7675e+01
1.0703e-01 8.4324e+02 5.4065e+02 3.3117e+03 6.9193e+02 1.3017e+03 7.3713e+01
1.0802e-01 8.4661e+02 5.4378e+02 3.3447e+03 6.9521e+02 1.3048e+03 6.9692e+01
1.0902e-01 8.4995e+02 5.4700e+02 3.3769e+03 6.9847e+02 1.3077e+03 6.5613e+01
1.1003e-01 8.5328e+02 5.5014e+02 3.4116e+03 7.0172e+02 1.3107e+03 6.1477e+01
1.1105e-01 8.5657e+02 5.5336e+02 3.4426e+03 7.0496e+02 1.3135e+03 5.7279e+01
1.1208e-01 8.5984e+02 5.5656e+02 3.4784e+03 7.0820e+02 1.3163e+03 5.3030e+01
1.1312e-01 8.6309e+02 5.5980e+02 3.5092e+03 7.1145e+02 1.3190e+03 4.8720e+01
1.1416e-01 8.6629e+02 5.6312e+02 3.5450e+03 7.1470e+02 1.3216e+03 4.4364e+01
1.1522e-01 8.6947e+02 5.6642e+02 3.5769e+03 7.1796e+02 1.3242e+03 3.9955e+01
1.1629e-01 8.7261e+02 5.6989e+02 3.6116e+03 7.2123e+02 1.3267e+03 3.5506e+01
1.1736e-01 8.7570e+02 5.7330e+02 3.6456e+03 7.2452e+02 1.3291e+03 3.1017e+01
1.1845e-01 8.7876e+02 5.7691e+02 3.6787e+03 7.2782e+02 1.3314e+03 2.6494e+01
1.1955e-01 8.8176e+02 5.8050e+02 3.7150e+03 7.3114e+02 1.3336e+03 2.1948e+01
1.2065e-01 8.8471e+02 5.8425e+02 3.7468e+03 7.3448e+02 1.3358e+03 1.7378e+01
1.2177e-01 8.8760e+02 5.8804e+02 3.7848e+03 7.3783e+02 1.3378e+03 1.2802e+01
1.2290e-01 8.9044e+02 5.9192e+02 3.8165e+03 7.4119e+02 1.3398e+03 8.2169e+00
1.2404e-01 8.9320e+02 5.9594e+02 3.8547e+03 7.4456e+02 1.3416e+03 3.6427e+00
1.2518e-01 8.9589e+02 5.9995e+02 3.8879e+03 7.4794e+02 1.3434e+03 -9.2286e-01
1.2634e-01 8.9850e+02 6.0417e+02 3.9247e+03 7.5131e+02 1.3450e+03 -5.4627e+00
1.2751e-01 9.0103e+02 6.0830e+02 3.9607e+03 7.5469e+02 1.3466e+03 -9.9720e+00
1.2869e-01 9.0347e+02 6.1266e+02 3.9954e+03 7.5805e+02 1.3480e+03 -1.4443e+01
1.2988e-01 9.0582e+02 6.1694e+02 4.0344e+03 7.6139e+02 1.3493e+03 -1.8862e+01
1.3109e-01 9.0807e+02 6.2135e+02 4.0672e+03 7.6471e+02 1.3505e+03 -2.3229e+01
1.3230e-01 9.1022e+02 6.2575e+02 4.1080e+03 7.6798e+02 1.3516e+03 -2.7525e+01
1.3353e-01 9.1226e+02 6.3015e+02 4.1405e+03 7.7122e+02 1.3525e+03 -3.1757e+01
1.3476e-01 9.1420e+02 6.3462e+02 4.1811e+03 7.7439e+02 1.3533e+03 -3.5904e+01
1.3601e-01 9.1603e+02 6.3894e+02 4.2152e+03 7.7751e+02 1.3541e+03 -3.9973e+01
1.3727e-01 9.1774e+02 6.4339e+02 4.2535e+03 7.8054e+02 1.3546e+03 -4.3951e+01
1.3854e-01 9.1934e+02 6.4760e+02 4.2906e+03 7.8349e+02 1.3551e+03 -4.7838e+01
1.3982e-01 9.2083e+02 6.5192e+02 4.3255e+03 7.8635e+02 1.3554e+03 -5.1634e+01
1.4112e-01 9.2220e+02 6.5597e+02 4.3656e+03 7.8910e+02 1.3556e+03 -5.5328e+01
1.4242e-01 9.2345e+02 6.6004e+02 4.3977e+03 7.9174e+02 1.3557e+03 -5.8936e+01
1.4374e-01 9.2460e+02 6.6391e+02 4.4391e+03 7.9425e+02 1.3557e+03 -6.2439e+01
1.4507e-01 9.2563e+02 6.6762e+02 4.4702e+03 7.9664e+02 1.3555e+03 -6.5860e+01
1.4641e-01 9.2656e+02 6.7126e+02 4.5103e+03 7.9889e+02 1.3552e+03 -6.9184e+01
1.4777e-01 9.2738e+02 6.7457e+02 4.5427e+03 8.0100e+02 1.3549e+03 -7.2430e+01
1.4914e-01 9.2810e+02 6.7789e+02 4.5793e+03 8.0297e+02 1.3544e+03 -7.5593e+01
1.5052e-01 9.2873e+02 6.8079e+02 4.6145e+03 8.0479e+02 1.3537e+03 -7.8685e+01
1.5191e-01 9.2926e+02 6.8371e+02 4.6465e+03 8.0646e+02 1.3530e+03 -8.1713e+01
1.5332e-01 9.2971e+02 6.8624e+02 4.6842e+03 8.0799e+02 1.3522e+03 -8.4678e+01
1.5474e-01 9.3008e+02 6.8869e+02 4.7125e+03 8.0938e+02 1.3513e+03 -8.7603e+01
1.5617e-01 9.3036e+02 6.9089e+02 4.7511e+03 8.1062e+02 1.3503e+03 -9.0474e+01
1.5762e-01 9.3059e+02 6.9286e+02 4.7779e+03 8.1174e+02 1.3492e+03 -9.3326e+01
1.5907e-01 9.3074e+02 6.9476e+02 4.8148e+03 8.1273e+02 1.3480e+03 -9.6142e+01
1.6055e-01 9.3083e+02 6.9630e+02 4.8428e+03 8.1360e+02 1.3468e+03 -9.8951e+01
1.6203e-01 9.3087e+02 6.9791e+02 4.8755e+03 8.1436e+02 1.3454e+03 -1.0175e+02
1.6353e-01 9.3086e+02 6.9912e+02 4.9067e+03 8.1502e+02 1.3440e+03 -1.0454e+02
1.6505e-01 9.3080e+02 7.0045e+02 4.9343e+03 8.1560e+02 1.3425e+03 -1.0734e+02
1.6658e-01 9.3069e+02 7.0147e+02 4.9688e+03 8.1610e+02 1.3410e+03 -1.1015e+02
1.6812e-01 9.3054e+02 7.0255e+02 4.9924e+03 8.1654e+02 1.3393e+03 -1.1298e+02
1.6967e-01 9.3035e+02 7.0350e+02 5.0285e+03 8.1692e+02 1.3376e+03 -1.1581e+02
1.7124e-01 9.3012e+02 7.0439e+02 5.0510e+03 8.1727e+02 1.3358e+03 -1.1867e+02
1.7283e-01 9.2984e+02 7.0539e+02 5.0858e+03 8.1759e+02 1.3340e+03 -1.2154e+02
1.7443e-01 9.2953e+02 7.0618e+02 5.1105e+03 8.1789e+02 1.3321e+03 -1.2444e+02
1.7604e-01 9.2917e+02 7.0727e+02 5.1413e+03 8.1818e+02 1.3301e+03 -1.2734e+02
1.7767e-01 9.2877e+02 7.0809e+02 5.1706e+03 8.1847e+02 1.3280e+03 -1.3026e+02
1.7932e-01 9.2832e+02 7.0928e+02 5.1961e+03 8.1877e+02 1.3259e+03 -1.3318e+02
1.8098e-01 9.2781e+02 7.1027e+02 5.2305e+03 8.1907e+02 1.3237e+03 -1.3609e+02
1.8265e-01 9.2725e+02 7.1153e+02 5.2519e+03 8.1938e+02 1.3214e+03 -1.3901e+02
1.8435e-01 9.2662e+02 7.1279e+02 5.2892e+03 8.1971e+02 1.3190e+03 -1.4189e+02
1.8605e-01 9.2594e+02 7.1410e+02 5.3098e+03 8.2004e+02 1.3165e+03 -1.4476e+02
1.8777e-01 9.2517e+02 7.1565e+02 5.3462e+03 8.2038e+02 1.3140e+03 -1.4757e+02
1.8951e-01 9.2433e+02 7.1701e+02 5.3701e+03 8.2072e+02 1.3113e+03 -1.5035e+02
1.9127e-01 9.2341e+02 7.1877e+02 5.4017e+03 8.2104e+02 1.3086e+03 -1.5307e+02
1.9304e-01 9.2241e+02 7.2019e+02 5.4318e+03 8.2135e+02 1.3057e+03 -1.5573e+02
1.9483e-01 9.2131e+02 7.2203e+02 5.4568e+03 8.2163e+02 1.3028e+03 -1.5832e+02
1.9663e-01 9.2012e+02 7.2353e+02 5.4931e+03 8.2186e+02 1.2998e+03 -1.6082e+02
1.9845e-01 9.1884e+02 7.2525e+02 5.5128e+03 8.2203e+02 1.2966e+03 -1.6325e+02
2.0029e-01 9.1746e+02 7.2683e+02 5.5521e+03 8.2214e+02 1.2934e+03 -1.6557e+02
2.0214e-01 9.1599e+02 7.2828e+02 5.5706e+03 8.2216e+02 1.2901e+03 -1.6782e+02
2.0401e-01 9.1441e+02 7.2983e+02 5.6076e+03 8.2208e+02 1.2866e+03 -1.6996e+02
2.0590e-01 9.1275e+02 7.3093e+02 5.6296e+03 8.2189e+02 1.2831e+03 -1.7202e+02
2.0781e-01 9.1099e+02 7.3230e+02 5.6597e+03 8.2159e+02 1.2795e+03 -1.7399e+02
2.0973e-01 9.0914e+02 7.3305e+02 5.6881e+03 8.2115e+02 1.2758e+03 -1.7587e+02
2.1167e-01 9.0721e+02 7.3406e+02 5.7094e+03 8.2059e+02 1.2720e+03 -1.7767e+02
2.1363e-01 9.0519e+02 7.3450e+02 5.7439e+03 8.1988e+02 1.2681e+03 -1.7938e+02
2.1561e-01 9.0311e+02 7.3500e+02 5.7583e+03 8.1904e+02 1.2641e+03 -1.8106e+02
2.1760e-01 9.0095e+02 7.3519e+02 5.7949e+03 8.1806e+02 1.2601e+03 -1.8264e+02
2.1962e-01 8.9873e+02 7.3511e+02 5.8075e+03 8.1695e+02 1.2560e+03 -1.8420e+02
2.2165e-01 8.9644e+02 7.3507e+02 5.8406e+03 8.1571e+02 1.2518e+03 -1.8569e+02
2.2370e-01 8.9411e+02 7.3448e+02 5.8568e+03 8.1436e+02 1.2476e+03 -1.8717e+02
2.2578e-01 8.9173e+02 7.3420e+02 5.8817e+03 8.1290e+02 1.2433e+03 -1.8861e+02
2.2787e-01 8.8930e+02 7.3327e+02 5.9051e+03 8.1135e+02 1.2389e+03 -1.9004e+02
2.2998e-01 8.8683e+02 7.3272e+02 5.9203e+03 8.0972e+02 1.2345e+03 -1.9146e+02
2.3210e-01 8.8432e+02 7.3166e+02 5.9508e+03 8.0803e+02 1.2301e+03 -1.9285e+02
2.3425e-01 8.8179e+02 7.3083e+02 5.9586e+03 8.0629e+02 1.2255e+03 -1.9426e+02
2.3642e-01 8.7920e+02 7.2984e+02 5.9925e+03 8.0451e+02 1.2210e+03 -1.9563e+02
2.3861e-01 8.7659e+02 7.2877e+02 5.9989e+03 8.0272e+02 1.2164e+03 -1.9703e+02
2.4082e-01 8.7394e+02 7.2798e+02 6.0300e+03 8.0090e+02 1.2117e+03 -1.9839e+02
2.4305e-01 8.7125e+02 7.2678e+02 6.0416e+03 7.9909e+02 1.2070e+03 -1.9976e+02
2.4530e-01 8.6852e+02 7.2619e+02 6.0642e+03 7.9728e+02 1.2022e+03 -2.0111e+02
2.4757e-01 8.6575e+02 7.2503e+02 6.0856e+03 7.9547e+02 1.1974e+03 -2.0243e+02
2.4986e-01 8.6293e+02 7.2454e+02 6.0975e+03 7.9367e+02 1.1925e+03 -2.0373e+02
2.5217e-01 8.6006e+02 7.2359e+02 6.1286e+03 7.9187e+02 1.1876e+03 -2.0497e+02
2.5451e-01 8.5713e+02 7.2303e+02 6.1324e+03 7.9007e+02 1.1826e+03 -2.0620e+02
2.5686e-01 8.5414e+02 7.2238e+02 6.1682e+03 7.8825e+02 1.1775e+03 -2.0734e+02
2.5924e-01 8.5111e+02 7.2164e+02 6.1708e+03 7.8642e+02 1.1724e+03 -2.0846e+02
2.6164e-01 8.4800e+02 7.2124e+02 6.2033e+03 7.8455e+02 1.1673e+03 -2.0949e+02
2.6407e-01 8.4483e+02 7.2026e+02 6.2125e+03 7.8264e+02 1.1620e+03 -2.1047e+02
2.6651e-01 8.4160e+02 7.1992e+02 6.2343e+03 7.8066e+02 1.1567e+03 -2.1138e+02
2.6898e-01 8.3830e+02 7.1874e+02 6.2549e+03 7.7862e+02 1.1513e+03 -2.1221e+02
2.7147e-01 8.3495e+02 7.1820e+02 6.2632e+03 7.7650e+02 1.1459e+03 -2.1300e+02
2.7398e-01 8.3153e+02 7.1692e+02 6.2944e+03 7.7428e+02 1.1405e+03 -2.1369e+02
2.7652e-01 8.2807e+02 7.1591e+02 6.2927e+03 7.7197e+02 1.1349e+03 -2.1435e+02
2.7908e-01 8.2455e+02 7.1461e+02 6.3280e+03 7.6956e+02 1.1294e+03 -2.1492e+02
2.8166e-01 8.2099e+02 7.1302e+02 6.3246e+03 7.6706e+02 1.1237e+03 -2.1548e+02
2.8427e-01 8.1737e+02 7.1169e+02 6.3546e+03 7.6445e+02 1.1181e+03 -2.1596e+02
2.8690e-01 8.1372e+02 7.0958e+02 6.3584e+03 7.6176e+02 1.1124e+03 -2.1643e+02
2.8955e-01 8.1004e+02 7.0814e+02 6.3754e+03 7.5898e+02 1.1066e+03 -2.1685e+02
2.9224e-01 8.0632e+02 7.0573e+02 6.3918e+03 7.5613e+02 1.1009e+03 -2.1724e+02
2.9494e-01 8.0258e+02 7.0404e+02 6.3935e+03 7.5323e+02 1.0951e+03 -2.1763e+02
2.9767e-01 7.9881e+02 7.0161e+02 6.4219e+03 7.5027e+02 1.0892e+03 -2.1797e+02
3.0043e-01 7.9502e+02 6.9958e+02 6.4127e+03 7.4728e+02 1.0834e+03 -2.1834e+02
3.0321e-01 7.9119e+02 6.9737e+02 6.4463e+03 7.4426e+02 1.0775e+03 -2.1864e+02
3.0602e-01 7.8736e+02 6.9499e+02 6.4357e+03 7.4124e+02 1.0716e+03 -2.1898e+02
3.0885e-01 7.8348e+02 6.9310e+02 6.4644e+03 7.3820e+02 1.0656e+03 -2.1925e+02
3.1171e-01 7.7959e+02 6.9048e+02 6.4630e+03 7.3516e+02 1.0596e+03 -2.1953e+02
3.1459e-01 7.7567e+02 6.8884e+02 6.4775e+03 7.3213e+02 1.0536e+03 -2.1977e+02
3.1751e-01 7.7172e+02 6.8620e+02 6.4919e+03 7.2909e+02 1.0476e+03 -2.1998e+02
3.2044e-01 7.6774e+02 6.8456e+02 6.4891e+03 7.2604e+02 1.0415e+03 -2.2017e+02
3.2341e-01 7.6371e+02 6.8212e+02 6.5186e+03 7.2299e+02 1.0354e+03 -2.2028e+02
3.2641e-01 7.5967e+02 6.8020e+02 6.5034e+03 7.1992e+02 1.0293e+03 -2.2041e+02
3.2943e-01 7.5557e+02 6.7809e+02 6.5393e+03 7.1681e+02 1.0231e+03 -2.2043e+02
3.3248e-01 7.5146e+02 6.7573e+02 6.5229e+03 7.1367e+02 1.0170e+03 -2.2046e+02
3.3555e-01 7.4730e+02 6.7389e+02 6.5523e+03 7.1048e+02 1.0107e+03 -2.2039e+02
3.3866e-01 7.4311e+02 6.7109e+02 6.5470e+03 7.0725e+02 1.0045e+03 -2.2032e+02
3.4180e-01 7.3889e+02 6.6931e+02 6.5590e+03 7.0395e+02 9.9825e+02 -2.2019e+02
3.4496e-01 7.3465e+02 6.6625e+02 6.5717e+03 7.0059e+02 9.9196e+02 -2.2002e+02
3.4815e-01 7.3038e+02 6.6420e+02 6.5632e+03 6.9718e+02 9.8566e+02 -2.1983e+02
3.5138e-01 7.2608e+02 6.6116e+02 6.5923e+03 6.9370e+02 9.7933e+02 -2.1957e+02
3.5463e-01 7.2178e+02 6.5861e+02 6.5696e+03 6.9017e+02 9.7300e+02 -2.1934e+02
3.5791e-01 7.1744e+02 6.5581e+02 6.6051e+03 6.8659e+02 9.6665e+02 -2.1902e+02
3.6123e-01 7.1311e+02 6.5268e+02 6.5812e+03 6.8299e+02 9.6029e+02 -2.1875e+02
3.6457e-01 7.0874e+02 6.5020e+02 6.6090e+03 6.7934e+02 9.5391e+02 -2.1840e+02
3.6794e-01 7.0438e+02 6.4666e+02 6.5978e+03 6.7568e+02 9.4753e+02 -2.1807e+02
3.7135e-01 6.9999e+02 6.4437e+02 6.6062e+03 6.7201e+02 9.4114e+02 -2.1771e+02
3.7479e-01 6.9560e+02 6.4072e+02 6.6162e+03 6.6833e+02 9.3474e+02 -2.1732e+02
3.7826e-01 6.9120e+02 6.3836e+02 6.6016e+03 6.6465e+02 9.2833e+02 -2.1694e+02
3.8176e-01 6.8677e+02 6.3497e+02 6.6311e+03 6.6096e+02 9.2191e+02 -2.1649e+02
3.8529e-01 6.8235e+02 6.3225e+02 6.6008e+03 6.5728e+02 9.1549e+02 -2.1608e+02
3.8886e-01 6.7789e+02 6.2933e+02 6.6383e+03 6.5358e+02 9.0905e+02 -2.1557e+02
3.9246e-01 6.7345e+02 6.2610e+02 6.6073e+03 6.4988e+02 9.0261e+02 -2.1511e+02
3.9609e-01 6.6896e+02 6.2365e+02 6.6361e+03 6.4615e+02 8.9616e+02 -2.1455e+02
3.9976e-01 6.6448e+02 6.1996e+02 6.6206e+03 6.4241e+02 8.8971e+02 -2.1401e+02
4.0346e-01 6.5997e+02 6.1772e+02 6.6266e+03 6.3864e+02 8.8325e+02 -2.1342e+02
4.0720e-01 6.5545e+02 6.1385e+02 6.6357e+03 6.3485e+02 8.7678e+02 -2.1279e+02
4.1097e-01 6.5094e+02 6.1140e+02 6.6151e+03 6.3102e+02 8.7032e+02 -2.1217e+02
4.1477e-01 6.4639e+02 6.0771e+02 6.6461e+03 6.2715e+02 8.6385e+02 -2.1147e+02
4.1861e-01 6.4187e+02 6.0471e+02 6.6077e+03 6.2327e+02 8.5739e+02 -2.1082e+02
4.2249e-01 6.3730e+02 6.0147e+02 6.6470e+03 6.1934e+02 8.5092e+02 -2.1007e+02
4.2640e-01 6.3277e+02 5.9780e+02 6.6083e+03 6.1541e+02 8.4446e+02 -2.0939e+02
4.3035e-01 6.2821e+02 5.9504e+02 6.6369e+03 6.1145e+02 8.3800e+02 -2.0861e+02
4.3433e-01 6.2366e+02 5.9087e+02 6.6160e+03 6.0749e+02 8.3155e+02 -2.0788e+02
4.3835e-01 6.1910e+02 5.8838e+02 6.6188e+03 6.0352e+02 8.2510e+02 -2.0710e+02
4.4241e-01 6.1454e+02 5.8410e+02 6.6261e+03 5.9954e+02 8.1866e+02 -2.0630e+02
4.4650e-01 6.1000e+02 5.8148e+02 6.5990e+03 5.9557e+02 8.1223e+02 -2.0553e+02
4.5064e-01 6.0542e+02 5.7753e+02 6.6317e+03 5.9159e+02 8.0580e+02 -2.0467e+02
4.5481e-01 6.0089e+02 5.7440e+02 6.5848e+03 5.8762e+02 7.9939e+02 -2.0388e+02
4.5902e-01 5.9631e+02 5.7107e+02 6.6270e+03 5.8364e+02 7.9297e+02 -2.0298e+02
4.6327e-01 5.9177e+02 5.6726e+02 6.5805e+03 5.7966e+02 7.8657e+02 -2.0215e+02
4.6756e-01 5.8719e+02 5.6453e+02 6.6105e+03 5.7566e+02 7.8018e+02 -2.0122e+02
4.7189e-01 5.8264e+02 5.6016e+02 6.5849e+03 5.7166e+02 7.7379e+02 -2.0033e+02
4.7625e-01 5.7808e+02 5.5772e+02 6.5851e+03 5.6764e+02 7.6742e+02 -1.9940e+02
4.8066e-01 5.7352e+02 5.5320e+02 6.5920e+03 5.6361e+02 7.6106e+02 -1.9844e+02
4.8511e-01 5.6898e+02 5.5056e+02 6.5582e+03 5.5957e+02 7.5471e+02 -1.9752e+02
4.8960e-01 5.6442e+02 5.4637e+02 6.5934e+03 5.5552e+02 7.4838e+02 -1.9650e+02
4.9414e-01 5.5990e+02 5.4309e+02 6.5376e+03 5.5147e+02 7.4206e+02 -1.9557e+02
4.9871e-01 5.5534e+02 5.3960e+02 6.5831e+03 5.4740e+02 7.3575e+02 -1.9452e+02
5.0333e-01 5.5083e+02 5.3553e+02 6.5282e+03 5.4335e+02 7.2947e+02 -1.9357e+02
5.0799e-01 5.4630e+02 5.3274e+02 6.5594e+03 5.3929e+02 7.2319e+02 -1.9251e+02
5.1269e-01 5.4180e+02 5.2809e+02 6.5289e+03 5.3523e+02 7.1694e+02 -1.9151e+02
5.1744e-01 5.3729e+02 5.2567e+02 6.5263e+03 5.3118e+02 7.1070e+02 -1.9046e+02
5.2223e-01 5.3279e+02 5.2092e+02 6.5327e+03 5.2713e+02 7.0448e+02 -1.8940e+02
5.2706e-01 5.2831e+02 5.1831e+02 6.4920e+03 5.2309e+02 6.9828e+02 -1.8837e+02
5.3194e-01 5.2381e+02 5.1401e+02 6.5305e+03 5.1905e+02 6.9210e+02 -1.8725e+02
5.3686e-01 5.1937e+02 5.1071e+02 6.4655e+03 5.1501e+02 6.8594e+02 -1.8623e+02
5.4183e-01 5.1488e+02 5.0720e+02 6.5153e+03 5.1096e+02 6.7979e+02 -1.8507e+02
5.4685e-01 5.1046e+02 5.0301e+02 6.4521e+03 5.0693e+02 6.7368e+02 -1.8402e+02
5.5191e-01 5.0600e+02 5.0030e+02 6.4853e+03 5.0289e+02 6.6757e+02 -1.8286e+02
5.5702e-01 5.0159e+02 4.9545e+02 6.4501e+03 4.9885e+02 6.6150e+02 -1.8177e+02
5.6218e-01 4.9717e+02 4.9312e+02 6.4449e+03 4.9481e+02 6.5544e+02 -1.8064e+02
5.6738e-01 4.9277e+02 4.8816e+02 6.4514e+03 4.9078e+02 6.4941e+02 -1.7948e+02
5.7264e-01 4.8840e+02 4.8562e+02 6.4034e+03 4.8676e+02 6.4341e+02 -1.7838e+02
5.7794e-01 4.8400e+02 4.8118e+02 6.4459e+03 4.8274e+02 6.3742e+02 -1.7717e+02
5.8329e-01 4.7967e+02 4.7786e+02 6.3711e+03 4.7874e+02 6.3146e+02 -1.7609e+02
5.8869e-01 4.7530e+02 4.7435e+02 6.4258e+03 4.7473e+02 6.2552e+02 -1.7485e+02
5.9414e-01 4.7100e+02 4.7006e+02 6.3539e+03 4.7075e+02 6.1962e+02 -1.7375e+02
5.9964e-01 4.6666e+02 4.6747e+02 6.3894e+03 4.6676e+02 6.1373e+02 -1.7252e+02
6.0519e-01 4.6238e+02 4.6246e+02 6.3496e+03 4.6279e+02 6.0788e+02 -1.7137e+02
6.1079e-01 4.5809e+02 4.6031e+02 6.3419e+03 4.5883e+02 6.0205e+02 -1.7018e+02
6.1645e-01 4.5382e+02 4.5521e+02 6.3492e+03 4.5486e+02 5.9624e+02 -1.6897e+02
6.2215e-01 4.4959e+02 4.5280e+02 6.2937e+03 4.5092e+02 5.9047e+02 -1.6782e+02
6.2791e-01 4.4533e+02 4.4829e+02 6.3410e+03 4.4697e+02 5.8471e+02 -1.6655e+02
6.3373e-01 4.4114e+02 4.4501e+02 6.2562e+03 4.4305e+02 5.7900e+02 -1.6543e+02
6.3959e-01 4.3691e+02 4.4155e+02 6.3166e+03 4.3913e+02 5.7330e+02 -1.6414e+02
6.4551e-01 4.3277e+02 4.3718e+02 6.2358e+03 4.3523e+02 5.6765e+02 -1.6301e+02
6.5149e-01 4.2858e+02 4.3476e+02 6.2741e+03 4.3133e+02 5.6201e+02 -1.6173e+02
6.5752e-01 4.2446e+02 4.2961e+02 6.2298e+03 4.2745e+02 5.5641e+02 -1.6055e+02
6.6361e-01 4.2033e+02 4.2768e+02 6.2196e+03 4.2358e+02 5.5083e+02 -1.5933e+02
6.6975e-01 4.1622e+02 4.2244e+02 6.2281e+03 4.1973e+02 5.4529e+02 -1.5808e+02
6.7595e-01 4.1216e+02 4.2021e+02 6.1649e+03 4.1589e+02 5.3978e+02 -1.5692e+02
6.8221e-01 4.0807e+02 4.1568e+02 6.2177e+03 4.1205e+02 5.3429e+02 -1.5562e+02
6.8852e-01 4.0406e+02 4.1247e+02 6.1226e+03 4.0825e+02 5.2885e+02 -1.5448e+02
6.9490e-01 4.0000e+02 4.0913e+02 6.1893e+03 4.0444e+02 5.2343e+02 -1.5316e+02
7.0133e-01 3.9604e+02 4.0471e+02 6.0996e+03 4.0066e+02 5.1805e+02 -1.5202e+02
7.0782e-01 3.9203e+02 4.0251e+02 6.1411e+03 3.9689e+02 5.1269e+02 -1.5073e+02
7.1438e-01 3.8809e+02 3.9724e+02 6.0926e+03 3.9314e+02 5.0737e+02 -1.4954e+02
7.2099e-01 3.8415e+02 3.9559e+02 6.0799e+03 3.8940e+02 5.0207e+02 -1.4831e+02
7.2766e-01 3.8023e+02 3.9025e+02 6.0902e+03 3.8567e+02 4.9682e+02 -1.4705e+02
7.3440e-01 3.7636e+02 3.8825e+02 6.0190e+03 3.8197e+02 4.9160e+02 -1.4589e+02
7.4120e-01 3.7245e+02 3.8371e+02 6.0781e+03 3.7828e+02 4.8640e+02 -1.4457e+02
7.4806e-01 3.6865e+02 3.8061e+02 5.9724e+03 3.7461e+02 4.8125e+02 -1.4345e+02
7.5499e-01 3.6478e+02 3.7741e+02 6.0460e+03 3.7095e+02 4.7611e+02 -1.4212e+02
7.6198e-01 3.6102e+02 3.7298e+02 5.9473e+03 3.6732e+02 4.7103e+02 -1.4099e+02
7.6903e-01 3.5721e+02 3.7105e+02 5.9923e+03 3.6369e+02 4.6596e+02 -1.3969e+02
7.7615e-01 3.5347e+02 3.6568e+02 5.9400e+03 3.6010e+02 4.6094e+02 -1.3851e+02
7.8333e-01 3.4973e+02 3.6434e+02 5.9247e+03 3.5651e+02 4.5595e+02 -1.3729e+02
7.9059e-01 3.4601e+02 3.5892e+02 5.9374e+03 3.5295e+02 4.5100e+02 -1.3604e+02
7.9790e-01 3.4235e+02 3.5718e+02 5.8580e+03 3.4941e+02 4.4608e+02 -1.3490e+02
8.0529e-01 3.3865e+02 3.5267e+02 5.9240e+03 3.4587e+02 4.4118e+02 -1.3359e+02
8.1275e-01 3.3506e+02 3.4970e+02 5.8075e+03 3.4237e+02 4.3634e+02 -1.3249e+02
8.2027e-01 3.3140e+02 3.4669e+02 5.8886e+03 3.3887e+02 4.3151e+02 -1.3117e+02
8.2786e-01 3.2785e+02 3.4225e+02 5.7808e+03 3.3541e+02 4.2674e+02 -1.3007e+02
8.3553e-01 3.2425e+02 3.4062e+02 5.8296e+03 3.3196e+02 4.2199e+02 -1.2879e+02
8.4326e-01 3.2073e+02 3.3517e+02 5.7736e+03 3.2853e+02 4.1728e+02 -1.2763e+02
